target_id,source_id,weight
4788,24.00_72.00,0.00171898228792984
4788,24.00_74.00,0.394815153936936
4788,26.00_74.00,0.603465863775134
4829,24.00_72.00,0.873842750431749
4829,26.00_72.00,0.126157249568252
4830,24.00_72.00,1
4831,24.00_72.00,0.999654330276309
4831,26.00_72.00,0.000345669723690862
4854,24.00_72.00,1
4855,24.00_72.00,0.989109980258506
4855,24.00_74.00,0.0108900197414938
4856,24.00_72.00,0.570549088978345
4856,24.00_74.00,0.429450911021655
4857,24.00_72.00,1
4858,24.00_72.00,0.0930719285558855
4858,26.00_72.00,0.723438210368023
4858,24.00_74.00,0.0171859118349677
4858,26.00_74.00,0.166303949241123
4859,24.00_72.00,0.932662407497074
4859,26.00_72.00,0.0673375925029262
4482,26.00_72.00,1
4483,26.00_72.00,1
4484,26.00_72.00,1
4485,26.00_72.00,1
4486,26.00_72.00,1
4487,26.00_72.00,1
4488,26.00_72.00,1
4489,26.00_72.00,1
4511,26.00_72.00,1
4512,26.00_72.00,1
4518,26.00_72.00,1
4689,26.00_72.00,1
4692,26.00_72.00,1
4693,26.00_72.00,0.365926857450793
4693,28.00_72.00,0.634073142549207
4696,26.00_72.00,0.95578317885799
4696,26.00_74.00,0.0442168211420099
4697,26.00_72.00,0.909088273158296
4697,26.00_74.00,0.0909117268417043
4699,26.00_72.00,1
4701,26.00_72.00,1
4724,26.00_72.00,0.329086215007896
4724,26.00_74.00,0.670913784992104
4725,26.00_72.00,1
4729,26.00_72.00,1
4730,26.00_72.00,1
4731,26.00_72.00,0.407444411556758
4731,26.00_74.00,0.592555588443243
4732,26.00_72.00,0.0936870617708958
4732,26.00_74.00,0.906312938229104
4733,26.00_72.00,0.574542232001547
4733,26.00_74.00,0.425457767998453
4734,26.00_72.00,0.68402399669103
4734,26.00_74.00,0.31597600330897
4736,26.00_72.00,1
4737,26.00_72.00,1
4738,26.00_72.00,0.885508125369755
4738,26.00_74.00,0.114491874630245
4791,26.00_72.00,4.17589326725258e-05
4791,26.00_74.00,0.999958241067328
4793,26.00_72.00,0.320573863915094
4793,26.00_74.00,0.679426136084906
4795,26.00_72.00,0.0888916139950044
4795,26.00_74.00,0.911108386004996
4798,26.00_72.00,0.361024390703105
4798,28.00_72.00,0.31190970412689
4798,26.00_74.00,0.12721163527108
4798,28.00_74.00,0.199854269898925
4799,26.00_72.00,0.997250127781211
4799,28.00_72.00,0.00274987221878958
4801,26.00_72.00,0.620726719942941
4801,28.00_72.00,0.379273280057059
4802,26.00_72.00,0.156380296524093
4802,28.00_72.00,0.843619703475908
4803,26.00_72.00,1
4828,26.00_72.00,1
4478,28.00_72.00,0.214670708942171
4478,30.00_72.00,0.0336594234895706
4478,28.00_74.00,0.62450177850941
4478,30.00_74.00,0.127168089058849
4480,28.00_72.00,0.969448513831289
4480,28.00_74.00,0.0305514861687112
4549,28.00_72.00,1
4550,28.00_72.00,0.0125000058575419
4550,28.00_74.00,0.987499994142458
4551,28.00_72.00,0.093393762835593
4551,28.00_74.00,0.903767828480339
4551,30.00_74.00,0.00283840868406811
4552,28.00_72.00,0.886477200235402
4552,28.00_74.00,0.113522799764598
4554,28.00_72.00,1
4555,28.00_72.00,0.812522303288444
4555,28.00_74.00,0.187477696711556
4557,28.00_72.00,0.00077352955823903
4557,28.00_74.00,0.999226470441761
4558,28.00_72.00,0.854525866054012
4558,28.00_74.00,0.145474133945988
4796,28.00_72.00,0.775223697593283
4796,28.00_74.00,0.224776302406717
4797,28.00_72.00,0.999358060339142
4797,28.00_74.00,0.000641939660858039
4800,28.00_72.00,0.759752884201847
4800,28.00_74.00,0.240247115798153
4477,30.00_72.00,0.0295771631326302
4477,28.00_74.00,0.0337049027181784
4477,30.00_74.00,0.936717934149191
6142,36.00_72.00,0.0146367183955
6142,34.00_74.00,0.00416208984907886
6142,36.00_74.00,0.20221535417854
6142,38.00_74.00,0.000869075260671118
6142,34.00_76.00,0.0699235491740735
6142,36.00_76.00,0.195139650074032
6142,38.00_76.00,0.000588192360316683
6142,32.00_78.00,0.0351045583967664
6142,34.00_78.00,0.245866699570857
6142,36.00_78.00,0.0875735759715532
6142,32.00_80.00,0.0170977893402226
6142,34.00_80.00,0.0585601184120569
6142,36.00_80.00,0.0682626290163323
2820,12.00_74.00,0.0769668305096539
2820,12.00_76.00,0.914501106187893
2820,14.00_76.00,0.00853206330245311
2821,12.00_74.00,0.96231291728945
