target_id,source_id,weight
335863670,10.28_79.58,0.979237884913261
335863670,10.83_79.58,0.000935838380666273
335863669,10.28_78.75,0.225999384722151
335863669,10.28_79.58,0.774000615277849
335823677,10.28_78.75,0.799760516832177
335823677,10.83_78.75,0.200239483167823
335823678,10.28_78.75,0.348640876073286
335823678,10.83_78.75,0.651359123926714
335823679,10.28_78.75,0.27622857390005
335823679,10.83_78.75,0.72377142609995
335823680,10.28_78.75,0.999706295454701
335823680,10.83_78.75,0.000293704545299429
335823681,10.28_78.75,1
335823682,10.28_78.75,1
335823683,10.28_78.75,1
335823684,10.28_78.75,0.854520186572947
335823684,10.28_79.58,0.0579958656362334
335823684,10.83_78.75,0.0629140406875331
335823684,10.83_79.58,0.0245699071032862
335823685,10.28_78.75,0.955579093516561
335823685,10.28_79.58,0.0444209064834392
335825024,10.28_78.75,0.172909146047777
335825024,10.83_78.75,0.827090853952223
335793527,10.28_79.58,0.0153509610138305
335793527,10.83_79.58,0.98464903898617
335793528,10.28_79.58,0.0571319743901942
335793528,10.83_79.58,0.942868025609806
335793529,10.28_79.58,0.974879939766754
335793529,10.83_79.58,0.0251200602332461
335903535,10.28_79.58,0.290452166576728
335903535,10.83_79.58,0.709547833423272
335903536,10.28_79.58,0.84249337355501
335903536,10.83_79.58,0.15750662644499
3256227,10.83_75.42,0.000190297961383005
3256227,10.83_76.25,0.900122034730076
3256227,11.39_75.42,0.00340146344410495
3256227,11.39_76.25,0.0962862038644358
3256277,10.83_76.25,0.274249688627366
3256277,11.39_76.25,0.725750311372634
3256225,10.83_76.25,0.0189168613776825
3256225,11.39_76.25,0.981083138622317
3256261,10.83_76.25,1
3256228,10.83_76.25,1
3256229,10.83_76.25,1
3256365,10.83_76.25,1
3256362,10.83_76.25,0.978511914477997
3256362,10.83_77.08,0.0214880855220027
3256363,10.83_76.25,0.506415181680531
3256363,10.83_77.08,0.493584818319469
3256632,10.83_76.25,1
3256364,10.83_76.25,1
3256226,10.83_76.25,0.0394520126864999
3256226,11.39_76.25,0.9605479873135
335694995,10.83_76.25,0.00464281173718957
335694995,10.83_77.08,0.99535718826281
3256633,10.83_76.25,1
325633188,10.83_76.25,0.325682772980169
325633188,10.83_77.08,0.132259522118104
325633188,11.39_76.25,0.419376602380923
325633188,11.39_77.08,0.122681102520805
335693509,10.83_77.08,0.00104748961621893
335693509,11.39_77.08,0.998952510383781
335693508,10.83_77.08,0.893621792001568
335693508,11.39_77.08,0.106378207998432
335693507,10.83_77.08,0.675991747150664
335693507,11.39_77.08,0.324008252849336
335693505,10.83_77.08,1
336343658,10.83_77.08,0.103803959373536
336343658,10.83_77.92,0.88435467914057
336343658,11.39_77.08,0.0012106293569452
336343658,11.39_77.92,0.0106307321289488
336343659,10.83_77.08,0.409651160838557
336343659,10.83_77.92,0.590348839161443
336343655,10.83_77.08,0.0201002751958971
336343655,11.39_77.08,0.979899724804103
336343656,10.83_77.08,1
335694993,10.83_77.08,0.132897244337099
335694993,11.39_77.08,0.867102755662902
335694994,10.83_77.08,1
336343657,10.83_77.08,0.0518840617366382
336343657,11.39_77.08,0.948115938263362
336345006,10.83_77.08,0.930585946472191
336345006,10.83_77.92,0.00370447503272189
336345006,11.39_77.08,0.0657095784950867
335695019,10.83_77.08,1
336345026,10.83_77.08,0.00120844194139102
336345026,10.83_77.92,0.0007182831928338
336345026,11.39_77.08,0.978508968371036
336345026,11.39_77.92,0.0195643064947395
335803591,10.83_77.92,0.121649830839988
335803591,11.39_77.92,0.878350169160013
335733541,10.83_77.92,0.00521309582986319
335733541,11.39_77.08,0.129469939047195
335733541,11.39_77.92,0.865316965122941
335763503,10.83_77.92,1
335763501,10.83_77.92,1
335763500,10.83_77.92,0.6689302780207
335763500,10.83_78.75,0.3310697219793
335913567,10.83_77.92,0.717315179402695
335913567,10.83_78.75,0.282684820597305
335913566,10.83_77.92,0.00125545454761015
335913566,10.83_78.75,0.82583135528072
335913566,11.39_78.75,0.17291319017167
335765018,10.83_77.92,1
335805041,10.83_77.92,0.0158276799908581
335805041,10.83_78.75,0.00119038215075962
335805041,11.39_77.92,0.844464064775825
335805041,11.39_78.75,0.138517873082557
335805044,10.83_77.92,0.500579308796078
335805044,10.83_78.75,0.0431188838417052
335805044,11.39_77.92,0.456301807362217
335735046,10.83_77.92,0.476998638906422
335735046,11.39_77.92,0.523001361093578
335765071,10.83_77.92,1
335763499,10.83_78.75,1
335913568,10.83_78.75,0.131081758343749
335913568,11.39_78.75,0.868918241656252
335913565,10.83_78.75,0.991012916282078
335913565,11.39_78.75,0.00898708371792222
335913564,10.83_78.75,1
335913560,10.83_78.75,1
335913561,10.83_78.75,1
335913562,10.83_78.75,1
336103538,10.83_78.75,0.564168763808913
336103538,10.83_79.58,0.16992486151098
336103538,11.39_78.75,0.210614975760988
336103538,11.39_79.58,0.0552913989191192
335863673,10.83_78.75,0.025174070410199
335863673,10.83_79.58,0.974825929589801
335863675,10.83_78.75,0.998621207885682
335863675,10.83_79.58,0.00137879211431849
335863672,10.83_78.75,0.791430479285019
335863672,10.83_79.58,0.208569520714981
335814990,10.83_78.75,0.226781566913038
335814990,11.39_78.75,0.773218433086962
335865004,10.83_78.75,1
336103537,10.83_79.58,0.327042985711174
336103537,11.39_79.58,0.672957014288826
337353549,10.83_79.58,0.000705029578050109
337353549,11.39_79.58,0.99929497042195
337353550,10.83_79.58,0.217902421739689
337353550,11.39_79.58,0.782097578260311
337353552,10.83_79.58,0.979888386575905
337353552,11.39_79.58,0.0201116134240948
337353551,10.83_79.58,0.805298153540677
337353551,11.39_79.58,0.194701846459323
335793526,10.83_79.58,1
335903530,10.83_79.58,1
335903532,10.83_79.58,1
335903531,10.83_79.58,1
335903533,10.83_79.58,1
335903534,10.83_79.58,1
335863674,10.83_79.58,0.707228590206737
335863674,11.39_79.58,0.292771409793263
335863676,10.83_79.58,1
345984009,10.83_79.58,1
345984020,10.83_79.58,1
335905036,10.83_79.58,1
3256121,11.39_75.42,0.429023052755582
3256121,11.39_76.25,0.00650446172963802
3256121,11.94_75.42,0.512555171632858
3256121,11.94_76.25,0.051917313881922
3256122,11.39_75.42,0.720785132442688
3256122,11.39_76.25,0.275870487035493
3256122,11.94_76.25,0.00334438052181946
3256123,11.39_75.42,0.398590488925908
3256123,11.39_76.25,0.601409511074092
3256124,11.39_75.42,0.0101966028007298
3256124,11.39_76.25,0.98980339719927
295312377,11.39_76.25,0.0509184552396721
295312377,11.39_77.08,0.0857671085501182
295312377,11.94_76.25,0.488454349134326
295312377,11.94_77.08,0.374860087075884
3256718,11.39_76.25,0.328012666510358
3256718,11.94_76.25,0.671987333489642
3256719,11.39_76.25,0.843068415226908
3256719,11.94_76.25,0.156931584773092
335873630,11.39_76.25,1
335873629,11.39_76.25,0.944735831044364
335873629,11.94_76.25,0.0552641689556361
335873626,11.39_76.25,0.476993110291434
335873626,11.39_77.08,0.523006889708566
335873625,11.39_76.25,0.873510410505227
335873625,11.39_77.08,0.126489589494774
335733544,11.39_77.08,0.607858162606731
335733544,11.94_77.08,0.392141837393269
335733542,11.39_77.08,0.931579022945739
335733542,11.39_77.92,0.0684209770542611
335873628,11.39_77.08,1
335873627,11.39_77.08,1
335735007,11.39_77.08,0.0619667329691853
335735007,11.39_77.92,0.274772900305432
335735007,11.94_77.08,0.133697782750883
335735007,11.94_77.92,0.5295625839745
335735022,11.39_77.08,0.679147173541801
335735022,11.94_77.08,0.320852826458199
335735047,11.39_77.08,1
335843693,11.39_77.92,0.0176817561140379
335843693,11.94_77.92,0.982318243885962
335843694,11.39_77.92,0.0927604816572669
335843694,11.94_77.92,0.907239518342733
335843692,11.39_77.92,0.801982723592788
335843692,11.94_77.92,0.198017276407212
335843691,11.39_77.92,1
335843696,11.39_77.92,0.629727915935449
335843696,11.94_77.92,0.370272084064551
335843697,11.39_77.92,0.175329579070641
335843697,11.39_78.75,0.211372675825455
335843697,11.94_77.92,0.19530836277714
335843697,11.94_78.75,0.417989382326764
335803589,11.39_77.92,1
335803590,11.39_77.92,0.641109261979632
335803590,11.39_78.75,0.358890738020368
335803592,11.39_77.92,1
335733543,11.39_77.92,0.988970747002624
335733543,11.94_77.92,0.0110292529973761
335733540,11.39_77.92,1
335845008,11.39_77.92,1
335845009,11.39_77.92,0.806924142206406
335845009,11.94_77.92,0.193075857793594
335805034,11.39_77.92,0.285746825283347
335805034,11.39_78.75,0.714253174716653
335805043,11.39_77.92,1
335735045,11.39_77.92,1
337293547,11.39_78.75,0.355610118520166
337293547,11.39_79.58,0.0402477351525275
337293547,11.94_78.75,0.598873483685566
337293547,11.94_79.58,0.00526866264174066
335843698,11.39_78.75,0.700213133636775
335843698,11.94_78.75,0.299786866363225
335843699,11.39_78.75,1
336103539,11.39_78.75,0.16234663449243
336103539,11.39_79.58,0.83765336550757
335703620,11.39_78.75,0.657448790849345
335703620,11.39_79.58,0.342551209150655
335704991,11.39_78.75,0.757242910606996
335704991,11.39_79.58,0.242757089393004
335813700,11.39_78.75,1
335813701,11.39_78.75,1
335813702,11.39_78.75,0.999952972320528
335813702,11.39_79.58,4.70276794716002e-05
337295013,11.39_78.75,0.483003033634418
337295013,11.94_78.75,0.516996966365582
335845028,11.39_78.75,0.228780182439959
335845028,11.94_78.75,0.771219817560041
337295075,11.39_78.75,0.0125965645515608
337295075,11.94_78.75,0.987403435448439
335845080,11.39_78.75,0.948815168445328
335845080,11.94_78.75,0.0511848315546717
337293548,11.39_79.58,0.0763631078614662
337293548,11.94_78.75,0.0714086252468333
337293548,11.94_79.58,0.8522282668917
335703622,11.39_79.58,0.146916200693927
335703622,11.94_79.58,0.853083799306073
335703623,11.39_79.58,0.192178383838098
335703623,11.94_79.58,0.807821616161902
335703706,11.39_79.58,0.969313069143377
335703706,11.94_79.58,0.0306869308566229
335703619,11.39_79.58,1
335703624,11.39_79.58,1
335703621,11.39_79.58,0.989051959339253
335703621,11.94_79.58,0.0109480406607468
336105017,11.39_79.58,1
335705054,11.39_79.58,1
335705055,11.39_79.58,1
295412411,11.94_75.42,0.0923096726353223
295412411,12.50_75.42,0.907093446490643
295412411,12.50_76.25,0.000596880874034773
295412412,11.94_75.42,0.379793998855024
295412412,11.94_76.25,0.084937927742547
295412412,12.50_75.42,0.157090383238202
295412412,12.50_76.25,0.378177690164227
3255816,11.94_75.42,0.207628359122124
3255816,12.50_75.42,0.792371640877876
3255773,11.94_75.42,0.932414788142699
3255773,12.50_75.42,0.067585211857301
3255717,11.94_75.42,1
3255776,11.94_75.42,1
3256720,11.94_75.42,0.0803916533746834
3256720,11.94_76.25,0.919608346625317
345994007,11.94_75.42,1
3255775,11.94_75.42,0.818861875977802
3255775,11.94_76.25,0.181138124022198
3255774,11.94_75.42,0.787327537721504
3255774,12.50_75.42,0.212672462278496
295413104,11.94_75.42,0.047653641744806
295413104,11.94_76.25,0.89705121572994
295413104,12.50_76.25,0.0552951425252539
295452388,11.94_76.25,0.0109198180882455
295452388,12.50_76.25,0.989080181911755
295452389,11.94_76.25,0.218600671292868
295452389,12.50_76.25,0.781399328707132
295452391,11.94_76.25,0.196073533007137
295452391,11.94_77.08,0.0524850677886687
295452391,12.50_76.25,0.474300737803411
295452391,12.50_77.08,0.277140661400784
295452392,11.94_76.25,0.955217717423534
295452392,12.50_76.25,0.0447822825764655
295452393,11.94_76.25,0.477638972390209
295452393,11.94_77.08,0.520394749906348
295452393,12.50_77.08,0.00196627770344352
295452450,11.94_76.25,1
295442387,11.94_77.08,0.000981772790152399
295442387,12.50_77.08,0.999018227209848
295452394,11.94_77.08,0.403450729850625
295452394,12.50_77.08,0.596549270149375
295312379,11.94_77.08,1
295312378,11.94_77.08,1
295312433,11.94_77.08,0.656998910263545
295312433,12.50_77.08,0.343001089736455
335775064,11.94_77.08,0.00917109787026004
335775064,11.94_77.92,0.185100200252782
335775064,12.50_77.08,0.0221825392668188
335775064,12.50_77.92,0.783546162610139
295312380,11.94_77.08,0.654498205296121
295312380,11.94_77.92,0.301300227261908
295312380,12.50_77.08,0.0442015674419713
335843695,11.94_77.92,0.938748084421318
335843695,11.94_78.75,0.0612519155786823
335713521,11.94_77.92,0.0649027564582773
335713521,12.50_77.92,0.935097243541723
335713525,11.94_77.92,0.00704925087152246
335713525,11.94_78.75,0.992950749128477
335713524,11.94_77.92,0.279799732861359
335713524,11.94_78.75,0.720200267138641
335713523,11.94_77.92,0.995014139048137
335713523,12.50_77.92,0.00498586095186291
335713522,11.94_77.92,0.837712652714686
335713522,12.50_77.92,0.162287347285314
335845029,11.94_77.92,1
335715031,11.94_77.92,0.198455886613852
335715031,11.94_78.75,0.0813806231032868
335715031,12.50_77.92,0.687811358145535
335715031,12.50_78.75,0.0323521321373264
335715032,11.94_77.92,1
335933666,11.94_78.75,0.134029576350643
335933666,12.50_78.75,0.865970423649358
335933667,11.94_78.75,0.953307205335551
335933667,12.50_78.75,0.046692794664449
335933668,11.94_78.75,0.42700867454381
335933668,11.94_79.58,0.00497997558974636
335933668,12.50_78.75,0.524950732951105
335933668,12.50_79.58,0.043060616915339
337293546,11.94_78.75,0.582338051645472
337293546,11.94_79.58,0.417661948354528
337293545,11.94_78.75,1
335773586,11.94_78.75,0.282426827655041
335773586,12.50_78.75,0.717573172344959
335935039,11.94_78.75,0.140806651374619
335935039,11.94_79.58,0.405455097001998
335935039,12.50_78.75,0.0705459889705054
335935039,12.50_79.58,0.383192262652878
335965060,11.94_78.75,0.000706514261242597
335965060,11.94_79.58,0.999293485738757
335963618,11.94_79.58,0.542281705861216
335963618,12.50_79.58,0.457718294138784
335963617,11.94_79.58,0.421898182288602
335963617,12.50_79.58,0.578101817711398
335963616,11.94_79.58,1
335963615,11.94_79.58,1
346004022,11.94_79.58,1
346004021,11.94_79.58,1
346004023,11.94_79.58,1
346004024,11.94_79.58,1
335965082,11.94_79.58,1
335965059,11.94_79.58,0.819302472305756
335965059,12.50_79.58,0.178774391110765
335965059,12.50_80.42,0.0019231365834793
335965074,11.94_79.58,1
295342408,12.50_74.58,0.00448071835831093
295342408,12.50_75.42,0.246438980978813
295342408,13.06_74.58,0.0735524859257139
295342408,13.06_75.42,0.675527814737162
3255814,12.50_74.58,0.0529234848824895
3255814,12.50_75.42,0.947076515117511
3255813,12.50_74.58,0.621860032444049
3255813,12.50_75.42,0.366535126931894
3255813,13.06_74.58,0.0101987360637837
3255813,13.06_75.42,0.00140610456027274
295343108,12.50_74.58,0.0764111259652639
295343108,13.06_74.58,0.880214884411292
295343108,13.06_75.42,0.0433739896234443
295392429,12.50_75.42,0.190130207947203
295392429,12.50_76.25,0.0441150123737908
295392429,13.06_75.42,0.656448319627449
295392429,13.06_76.25,0.109306460051558
295342435,12.50_75.42,0.773438070961203
295342435,13.06_75.42,0.226561929038797
295342409,12.50_75.42,1
295412410,12.50_75.42,0.462903915308686
295412410,12.50_76.25,0.47074455276339
295412410,13.06_76.25,0.0663515319279247
3255815,12.50_75.42,1
295342407,12.50_75.42,0.594079690600648
295342407,13.06_75.42,0.405920309399352
295413103,12.50_75.42,0.210625352159111
295413103,12.50_76.25,0.789374647840889
295442381,12.50_76.25,0.827057370365607
295442381,13.06_76.25,0.172942629634393
295442383,12.50_76.25,0.0448052070452846
295442383,12.50_77.08,0.170800266302773
295442383,13.06_76.25,0.169637468293648
295442383,13.06_77.08,0.614757058358294
295442382,12.50_76.25,0.652211901497871
295442382,12.50_77.08,0.34778809850213
295442384,12.50_76.25,0.18443530467803
295442384,12.50_77.08,0.81556469532197
295392424,12.50_76.25,0.878568025034778
295392424,13.06_76.25,0.121431974965222
295392423,12.50_76.25,0.583691030526954
295392423,13.06_76.25,0.416308969473046
295392422,12.50_76.25,0.00164126263920127
295392422,13.06_76.25,0.998358737360799
295452390,12.50_76.25,1
295453110,12.50_76.25,1
295482272,12.50_77.08,0.0201817586793659
295482272,13.06_77.08,0.979818241320634
295252294,12.50_77.08,0.0283199433145112
295252294,12.50_77.92,0.0524123291271234
295252294,13.06_77.08,0.711586581041107
295252294,13.06_77.92,0.207681146517259
295442385,12.50_77.08,1
295442386,12.50_77.08,0.964732891172787
295442386,13.06_77.08,0.035267108827213
296312415,12.50_77.08,0.587566605410686
296312415,13.06_77.08,0.412433394589314
296312414,12.50_77.08,0.980616769251272
296312414,13.06_77.08,0.0193832307487275
296312413,12.50_77.08,0.757645956773583
296312413,12.50_77.92,0.242354043226417
296313107,12.50_77.08,0.405808640736446
296313107,12.50_77.92,0.585721654564325
296313107,13.06_77.92,0.00846970469922814
28503446,12.50_77.92,0.40522547710721
28503446,12.50_78.75,0.0152070000883135
28503446,13.06_77.92,0.470581764492316
28503446,13.06_78.75,0.108985758312161
28503447,12.50_77.92,0.166614141941299
28503447,12.50_78.75,0.812318606844648
28503447,13.06_78.75,0.0210672512140526
295252292,12.50_77.92,0.438545075799739
