"(Intercept)","prob_clim_mr_week1","diff_ngcm_week1","diff_aifs_week1","prob_clim_mr_week2","diff_ngcm_week2","diff_aifs_week2","prob_clim_mr_week3","diff_ngcm_week3","diff_aifs_week3","prob_clim_mr_week4","diff_ngcm_week4","diff_aifs_week4","min_ngcm_10day_week1","min_ngcm_10day_week2","min_ngcm_10day_week3","min_ngcm_10day_week4","min_aifs_10day_week1","min_aifs_10day_week2","min_aifs_10day_week3","min_aifs_10day_week4","onset_threshold","prob_clim_mr_week1:diff_ngcm_week1","prob_clim_mr_week1:diff_aifs_week1","diff_ngcm_week1:diff_aifs_week1","prob_clim_mr_week2:diff_ngcm_week2","prob_clim_mr_week2:diff_aifs_week2","diff_ngcm_week2:diff_aifs_week2","prob_clim_mr_week3:diff_ngcm_week3","prob_clim_mr_week3:diff_aifs_week3","diff_ngcm_week3:diff_aifs_week3","prob_clim_mr_week4:diff_ngcm_week4","prob_clim_mr_week4:diff_aifs_week4","diff_ngcm_week4:diff_aifs_week4","prob_clim_mr_week1:diff_ngcm_week1:diff_aifs_week1","prob_clim_mr_week2:diff_ngcm_week2:diff_aifs_week2","prob_clim_mr_week3:diff_ngcm_week3:diff_aifs_week3","prob_clim_mr_week4:diff_ngcm_week4:diff_aifs_week4","category"
-0.772296231271875,-0.454072796090129,-0.00793850526125244,-0.00288382065312118,-0.486201889879802,0.0334918735823266,0.016847428481084,-0.408031800552542,-0.0116917117586127,0.00431341686039048,0.14378363669549,0.0464283541680987,0.0110827239243349,-0.0123641924803206,0.0035421498557477,-0.00345715158003472,0.0135415704282961,-0.018758868997732,-0.0165919944285297,-0.00162210358550278,-0.0021917956003059,-0.00650045129273432,0.00864087355098355,0.00244181890165834,0.000124468375999511,0.0110940561133908,0.0049053086436274,-0.00033281652980819,0.010318668367616,0.003347245842556,0.000273957190387473,0.0020812592667379,0.00310467634231977,-9.25273550317034e-05,-0.000104867113466766,-0.000302695450742632,5.03821395754388e-05,2.42116711072745e-05,"later"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"week1"
-1.0599531195381,-0.628056959515053,-0.00307628736015597,-0.00890824346495169,0.450359672205991,0.0223309344891258,0.0179061386939141,0.0514710397075955,-0.0237329770179602,-0.0111038340059887,-0.445084118145598,0.0215446697104163,0.00706600152945844,-0.0223837284783631,0.0161175744450693,0.0060146628398212,0.00814291469211355,-0.0102769526396139,-0.000756127102425653,0.00649513675476635,0.000420113184095438,-0.0250247661204864,0.0169624943080534,-0.00109580025341666,-1.41917445124368e-05,-0.0116375158766394,0.00749386862606143,-0.000400488964083254,0.00383243441521909,-0.00552330166161078,0.000275967888734511,0.00823232140950587,0.00356679168614189,-0.000128184600567698,-7.97266061596674e-05,-0.000166059262391086,0.00019859417652814,-6.12189436998968e-05,"week2"
-1.50648225093796,-0.432542420243639,-0.00679603698280359,-0.00741319428542689,-0.644204324129606,0.0349510969593276,0.0125085384770113,0.983699599234141,-0.0166588727183463,-0.00122084717118853,-0.695122116624061,0.0105428081942004,-0.003156264661817,-0.0180830051786188,-6.61951548564708e-05,0.0056665993705279,0.0223888712096693,-0.0205947815819879,-0.00642512549028833,0.00527515242721682,0.00450956046570665,-0.0201824528618342,0.00911309789784454,0.00121750939628213,0.00010501686919867,0.011680415995296,0.00531865172092381,-0.000297682261282095,-0.013816900354538,-0.00049261995071896,-0.000177072038809547,0.0145398252471422,-0.00180820933009427,0.000347771134225746,-0.000146054025391446,-0.000202893588276489,-1.39911729902721e-05,0.000167232964247026,"week3"
-1.56113185529518,-0.373533596531865,0.000284152962407697,-0.00327712939990607,-0.611179187881471,0.0261782959953104,0.0106138105331898,0.186223073036599,-0.0194002159340623,0.00287031255497556,-0.000804948077861311,0.0253869358145809,0.00312778253102945,-0.0159565404720754,-0.000785002931055574,0.00401106322587738,0.0249010011627939,-0.0157655855952131,-0.0146030987918722,0.0035603440851934,0.0061049759078068,-0.0241240631645694,0.0104213230725377,0.00169797356763954,0.000152899638024848,0.015370880661933,0.00433183326040504,-0.00028096917808005,-0.00366079393065313,0.00191995598885528,-0.000275168936808651,0.00694293476387078,0.000748846860615928,0.000123828578619141,-8.05593705754248e-05,-0.000276125856157564,-0.000160555498824346,0.000241348721569331,"week4"
