target_id,source_id,weight
81076116,28.00_74.00,0.191667305927379
81076115,26.00_72.00,1
81076114,26.00_72.00,0.994877802837347
81076114,28.00_72.00,0.00512219716265263
101885081,26.00_72.00,1
101885080,26.00_72.00,1
101885082,26.00_72.00,1
81074753,26.00_72.00,1
101885064,26.00_72.00,1
101885065,26.00_72.00,0.906444799697902
101885065,26.00_74.00,0.0935552003020981
101885068,26.00_72.00,0.0571169256108853
101885068,26.00_74.00,0.942883074389115
101885069,26.00_72.00,1
81006089,28.00_72.00,0.211191594437594
81006089,30.00_72.00,0.0350747836959093
81006089,28.00_74.00,0.623185872334228
81006089,30.00_74.00,0.130547749532269
8936060,28.00_72.00,0.00772440240384118
8936060,28.00_74.00,0.992275597596159
8936064,28.00_72.00,0.867423412058016
8936064,28.00_74.00,0.132576587941984
8936182,28.00_72.00,0.804661904237372
8936182,28.00_74.00,0.195338095762628
8936063,28.00_72.00,1
8936065,28.00_72.00,0.12383944377775
8936065,28.00_74.00,0.872347043370404
8936065,30.00_74.00,0.00381351285184557
81075864,28.00_72.00,1
8936062,28.00_72.00,1
81006191,28.00_72.00,0.963043547732463
81006191,28.00_74.00,0.0369564522675372
81074752,28.00_72.00,0.768937389089881
81074752,28.00_74.00,0.231062610910119
101885067,28.00_72.00,0.78639062755334
101885067,28.00_74.00,0.21360937244666
81006090,30.00_72.00,0.0277362677825499
81006090,28.00_74.00,0.0282866674498955
81006090,30.00_74.00,0.943977064767555
3798327,36.00_72.00,0.030496089829856
3798327,34.00_74.00,0.0202304844081955
3798327,36.00_74.00,0.421322419382193
3798327,38.00_74.00,0.00181074722125548
3798327,34.00_76.00,0.0920011119675569
3798327,36.00_76.00,0.406439952533502
3798327,38.00_76.00,0.00122551835631642
3798327,34.00_78.00,0.000208058892207321
3798327,36.00_78.00,0.0262656174089166
295342406,12.00_74.00,0.792667022933163
295342406,14.00_74.00,0.196706725020993
295342406,12.00_76.00,0.0106262520458442
295342408,12.00_74.00,0.0784590344655374
295342408,12.00_76.00,0.913038798854941
295342408,14.00_76.00,0.00850216667952204
3255814,12.00_74.00,0.054554827274504
3255814,12.00_76.00,0.945445172725496
3255813,12.00_74.00,0.634557812501981
3255813,12.00_76.00,0.365442187498019
295342434,12.00_74.00,0.00512984521332223
295342434,14.00_74.00,0.482320037844592
295342434,12.00_76.00,0.0105809104997815
295342434,14.00_76.00,0.501969206442305
295343108,12.00_74.00,0.95811206596837
295343108,12.00_76.00,0.0418879340316303
295502300,14.00_74.00,0.973887219911803
295502300,16.00_74.00,0.0261127800881967
295502296,14.00_74.00,0.0984888388726793
295502296,16.00_74.00,0.901511161127321
295502298,14.00_74.00,0.712815281408961
295502298,16.00_74.00,0.287184718591039
295502299,14.00_74.00,0.466017007683684
295502299,16.00_74.00,0.112544187793901
295502299,14.00_76.00,0.328223771528018
295502299,16.00_76.00,0.0932150329943972
295502302,14.00_74.00,0.932108083446211
295502302,14.00_76.00,0.0678919165537888
295502301,14.00_74.00,1
295502303,14.00_74.00,1
295502304,14.00_74.00,1
295502305,14.00_74.00,1
295502306,14.00_74.00,1
295472310,14.00_74.00,0.636028767895682
295472310,14.00_76.00,0.363971232104318
295472312,14.00_74.00,0.163877720530172
295472312,14.00_76.00,0.836122279469828
295472309,14.00_74.00,0.210755871029299
295472309,14.00_76.00,0.789244128970701
295492402,14.00_74.00,0.947066511546399
295492402,14.00_76.00,0.0529334884536012
295492439,14.00_74.00,1
295492404,14.00_74.00,0.483564260502844
295492404,14.00_76.00,0.516435739497156
305521214,14.00_74.00,0.000822637109957959
305521214,16.00_74.00,0.999177362890042
305521215,14.00_74.00,0.506450787163915
305521215,16.00_74.00,0.493549212836085
295492436,14.00_74.00,0.308545831314803
295492436,14.00_76.00,0.691454168685197
295492437,14.00_74.00,1
295492438,14.00_74.00,1
295492403,14.00_74.00,1
295343109,14.00_74.00,1
274926984,16.00_74.00,0.395817664495729
274926984,18.00_74.00,0.604182335504271
274926981,16.00_74.00,0.143678303936197
274926981,18.00_74.00,0.856321696063803
274926982,16.00_74.00,1
274926983,16.00_74.00,1
274957048,16.00_74.00,1
274957049,16.00_74.00,1
274957050,16.00_74.00,1
274957052,16.00_74.00,1
274957055,16.00_74.00,1
274957053,16.00_74.00,1
274957054,16.00_74.00,1
274957051,16.00_74.00,1
274807026,16.00_74.00,0.747039981253914
274807026,18.00_74.00,0.252960018746086
274807033,16.00_74.00,1
274807030,16.00_74.00,1
274807031,16.00_74.00,1
274807034,16.00_74.00,1
274807037,16.00_74.00,1
274807035,16.00_74.00,1
274807036,16.00_74.00,1
274807027,16.00_74.00,1
274807028,16.00_74.00,1
274807029,16.00_74.00,1
274807032,16.00_74.00,1
274937038,16.00_74.00,0.275682179955304
