id,onset_thresh
115721,16.71344144179741
115722,18.181481747667437
115785,18.07901474377545
115786,19.17078522783877
115787,17.913221950083216
115788,19.136967473100906
115789,19.356104869608277
115790,20.288458686447235
117414779,71.2590706505577
117424787,63.11329018033769
122293331,54.03005288480312
122293340,43.15398353158148
122293341,57.38735665837843
122293342,55.98521531695736
122293343,58.20123217464418
122293344,58.62851690305352
122293345,58.123633252017534
122293346,63.47182738555906
122293347,63.37728480093845
122293348,64.62406394674801
122293349,66.65424596012984
122293350,66.92691295914837
122293351,63.52536345548482
122293352,66.98289840147042
122293353,56.2920923636267
12229878,57.04809486776493
122303420,61.444537186479515
122303432,66.23276604982213
122303433,79.64020184684799
122303434,76.46529659488742
122303435,75.79381854928124
12230867,52.052854849272016
122313382,58.740809625060166
122313383,65.83736496940003
122313384,71.49241319167851
122313385,67.24387853137446
122313386,65.49000933601369
122313387,57.683286293450365
122313388,57.00120498382226
122313389,52.88584714850692
122313394,53.27160998457531
12231821,52.625234811200244
12231886,58.32433942352022
12231887,56.46222429190655
122323406,75.66572043975658
122323407,68.51332619258541
122323408,70.79206069386932
122323409,70.99693148425705
122323410,73.19883309294765
122323411,64.01114369823092
122333354,76.09688751358931
122333356,77.76452770468572
122333358,75.63553857732158
122333359,73.59252261579972
122333360,75.55579015633954
122333366,77.23367321103628
12233830,77.05944487958803
12233882,77.67246113697537
12233883,66.38013373365564
122343304,69.86319949601253
122343305,60.32147863610203
122343310,70.86997569793087
122353312,73.14407922964686
122353313,76.32871947851102
122353314,74.015061579272
122353315,75.22754103310264
122353316,72.36960709384633
122353317,73.5729312028339
12235890,75.5378882302451
122363413,82.43111353097238
122363414,81.98093411351493
122363415,84.83705154889233
122363416,80.71382737545538
122363418,83.31985915915067
12236880,84.43934517685229
122373367,60.37906093350676
122373368,74.37538342820946
122373369,73.90921937967978
122373370,65.56588948159423
122373371,56.00766666543114
122373372,58.74496855026514
122373373,76.84351527059616
122373374,77.93218880674358
122373375,79.52662929548345
122373376,68.78801846657315
122373377,56.979991714592295
122373378,72.93001667507826
122373379,78.24126248444462
122373380,55.885555852539696
122373381,78.61125132696391
12237881,76.92145247207682
12237888,69.62876108449532
122383422,55.21210203373967
122383423,58.14207524329193
122383424,58.195565598444034
122383425,57.67452133826113
122383426,57.50152963334537
122383427,57.42274847477949
122383428,57.7558097995337
122383429,57.69580550189131
122383430,57.44497410894777
